id,device_id,manufacturer,event_type,longitude,latitude,iot_signal_1,iot_signal_3,iot_signal_4,cell_tower_failure
689,0x100000000000b,TelecomWorld,system malfunction,-83.026405,51.602486,7,53,106,0
690,0x1000000000009,NewComm,device error,-83.15292,51.913857,5,51,106,0
691,0x1000000000011,TelecomWorld,system malfunction,-83.48889,52.06916,3,51,102,0
692,0x1000000000026,TelecomWorld,system malfunction,-83.41989,51.736908,5,51,103,1
693,0x100000000000e,TelecomWorld,battery 10%,-83.48162,51.67836,6,50,100,0
694,0x100000000000f,NewComm,battery 5%,-83.534195,52.20535,3,52,100,1
695,0x1000000000006,NewComm,device error,-82.931206,51.600212,10,53,106,1
696,0x1000000000019,MyCellular,device error,-83.57063,52.147186,5,53,103,1
697,0x1000000000002,TelecomWorld,device error,-82.895294,51.6482,10,52,100,1
698,0x100000000001f,MyCellular,battery 5%,-82.77465,52.05264,9,53,103,0
699,0x1000000000001,MyCellular,device error,-83.39324,51.840473,9,54,106,0
700,0x1000000000022,MyCellular,battery 5%,-83.5179,51.61066,8,55,103,0
701,0x1000000000000,NewComm,system malfunction,-83.47734,52.151543,5,54,105,0
702,0x100000000000c,NewComm,battery 10%,-83.52463,51.632446,9,53,107,0
703,0x1000000000003,NewComm,system malfunction,-83.2904,51.87324,2,54,104,0
704,0x1000000000003,NewComm,battery 5%,-83.198616,52.03841,8,53,106,0
705,0x1000000000003,NewComm,system malfunction,-83.1578,51.599617,3,50,106,0
706,0x1000000000015,NewComm,system malfunction,-83.552795,52.1151,2,53,101,0
707,0x1000000000019,MyCellular,device error,-83.582726,51.979687,5,53,100,0
708,0x1000000000008,TelecomWorld,system malfunction,-83.51381,52.250034,2,51,106,0
709,0x1000000000009,NewComm,battery 10%,-83.60132,51.994556,4,53,102,0
710,0x1000000000027,NewComm,battery 5%,-82.744545,51.977116,4,54,105,1
711,0x100000000000d,MyCellular,system malfunction,-83.013115,51.637833,8,51,105,0
712,0x1000000000011,TelecomWorld,system malfunction,-83.50846,51.62352,10,55,107,0
713,0x1000000000005,TelecomWorld,battery 5%,-82.97955,51.643925,7,54,101,0
714,0x100000000001b,NewComm,system malfunction,-83.19429,51.642525,5,52,107,0
715,0x100000000001a,TelecomWorld,device error,-83.25562,52.28258,5,55,102,0
716,0x1000000000001,MyCellular,system malfunction,-83.21124,51.976837,5,51,103,1
717,0x1000000000018,NewComm,battery 5%,-83.4989,52.276196,9,53,101,0
718,0x100000000001e,NewComm,system malfunction,-83.21412,52.053806,2,53,104,0
719,0x1000000000023,TelecomWorld,battery 5%,-83.44523,51.596596,3,53,101,0
720,0x1000000000003,NewComm,battery 5%,-83.55394,51.691086,1,51,104,0
721,0x1000000000018,NewComm,battery 5%,-83.309784,52.13041,5,53,107,0
722,0x1000000000019,MyCellular,device error,-83.1771,51.717087,4,55,103,1
723,0x1000000000007,MyCellular,system malfunction,-83.62901,52.2889,3,51,104,0
724,0x1000000000009,NewComm,battery 5%,-83.36627,52.22138,2,55,106,0
725,0x100000000001c,MyCellular,device error,-83.146255,51.735012,7,52,102,1
726,0x1000000000016,MyCellular,device error,-83.58666,51.977055,7,52,100,0
727,0x1000000000014,TelecomWorld,battery 5%,-83.56635,52.199593,10,55,103,0
728,0x100000000001c,MyCellular,battery 5%,-83.62665,51.858456,2,51,106,0
729,0x1000000000013,MyCellular,battery 5%,-83.32013,52.242935,8,52,102,0
730,0x1000000000002,TelecomWorld,battery 5%,-83.49435,51.61373,10,54,103,0
731,0x1000000000011,TelecomWorld,system malfunction,-83.27206,52.349586,6,51,105,0
732,0x100000000000f,NewComm,battery 5%,-83.35608,51.64179,6,54,106,0
733,0x1000000000023,TelecomWorld,battery 5%,-83.48134,52.220547,2,51,107,1
734,0x1000000000011,TelecomWorld,battery 5%,-83.05551,51.6253,3,51,105,0
735,0x1000000000003,NewComm,battery 5%,-83.35129,51.596,5,52,103,0
736,0x1000000000007,MyCellular,battery 5%,-83.5085,51.802605,9,55,102,0
737,0x1000000000015,NewComm,system malfunction,-83.24205,51.75742,1,53,102,0
738,0x1000000000013,MyCellular,battery 5%,-83.62767,51.72779,1,54,106,0
739,0x1000000000026,TelecomWorld,battery 5%,-82.96469,51.775097,7,53,103,0
740,0x1000000000004,MyCellular,system malfunction,-83.30004,51.653297,5,54,102,0
741,0x1000000000001,MyCellular,system malfunction,-82.997574,51.82532,7,52,101,0
742,0x100000000001b,NewComm,battery 10%,-83.60327,51.82056,6,52,102,0
743,0x100000000001f,MyCellular,battery 5%,-83.481804,52.05173,9,53,102,0
744,0x1000000000009,NewComm,battery 10%,-83.559586,51.983704,2,53,103,0
745,0x1000000000013,MyCellular,device error,-83.3229,51.59783,7,50,100,0
746,0x100000000000f,NewComm,battery 10%,-83.30187,52.191887,4,53,101,0
747,0x1000000000000,NewComm,battery 10%,-83.59643,51.669636,8,51,102,0
748,0x1000000000025,MyCellular,device error,-83.62778,51.75676,8,54,107,0
749,0x1000000000009,NewComm,battery 10%,-82.81862,51.674793,9,53,101,0
750,0x1000000000006,NewComm,system malfunction,-83.47381,51.97022,8,52,103,0
751,0x1000000000024,NewComm,device error,-83.55869,52.04364,9,52,103,0
752,0x1000000000019,MyCellular,battery 5%,-83.29692,51.832966,7,51,103,0
753,0x1000000000004,MyCellular,battery 5%,-83.09568,52.328445,5,53,105,0
754,0x100000000000a,MyCellular,system malfunction,-83.550995,52.17903,5,54,102,0
755,0x1000000000008,TelecomWorld,battery 5%,-83.05618,51.6107,7,51,106,1
756,0x1000000000006,NewComm,device error,-83.31433,51.90435,4,52,101,0
757,0x1000000000021,NewComm,device error,-83.497734,51.863277,10,52,101,0
758,0x1000000000025,MyCellular,system malfunction,-83.54552,52.23799,9,51,103,0
759,0x1000000000002,TelecomWorld,device error,-82.794174,51.876278,3,51,106,0
760,0x1000000000002,TelecomWorld,device error,-83.38784,51.712887,10,54,100,0
761,0x1000000000009,NewComm,device error,-83.50848,51.727886,9,54,102,0
762,0x1000000000013,MyCellular,system malfunction,-83.446075,51.97222,1,50,101,0
763,0x1000000000016,MyCellular,battery 10%,-83.60137,51.76772,8,54,106,0
764,0x100000000000b,TelecomWorld,system malfunction,-83.50565,52.458366,8,54,104,0
765,0x1000000000017,TelecomWorld,battery 10%,-83.41495,51.83531,2,54,106,0
766,0x100000000001b,NewComm,system malfunction,-82.95935,52.0251,2,51,107,0
767,0x1000000000024,NewComm,battery 10%,-83.5212,51.688248,9,53,106,0
768,0x100000000001d,TelecomWorld,battery 5%,-83.53928,52.12945,8,51,104,0
769,0x100000000001a,TelecomWorld,battery 5%,-83.51405,51.728317,4,54,103,0
770,0x1000000000015,NewComm,battery 5%,-83.37429,52.21384,3,51,101,0
771,0x100000000000a,MyCellular,battery 10%,-83.574036,51.634872,5,51,104,0
772,0x1000000000027,NewComm,battery 5%,-82.673256,51.681583,2,51,105,0
773,0x1000000000021,NewComm,battery 5%,-83.56355,52.17818,8,54,101,0
774,0x1000000000005,TelecomWorld,system malfunction,-83.496635,51.75056,8,51,104,0
775,0x1000000000001,MyCellular,battery 5%,-83.40253,51.888935,6,53,106,0
776,0x100000000001d,TelecomWorld,device error,-83.45611,51.80721,6,51,104,0
777,0x1000000000015,NewComm,battery 5%,-82.903755,51.62457,5,51,100,0
778,0x1000000000005,TelecomWorld,device error,-83.56386,51.736538,8,54,107,0
779,0x100000000001b,NewComm,battery 5%,-83.10165,51.846046,3,53,105,0
780,0x100000000001c,MyCellular,battery 5%,-83.25993,51.782715,10,50,104,0
781,0x1000000000010,MyCellular,battery 5%,-83.61815,51.604797,6,52,101,0
782,0x1000000000025,MyCellular,battery 5%,-82.80986,51.95547,3,54,103,0
783,0x100000000000c,NewComm,system malfunction,-83.256355,51.597557,3,51,107,1
784,0x1000000000001,MyCellular,battery 10%,-83.20409,51.61046,5,51,102,0
785,0x1000000000006,NewComm,system malfunction,-83.61507,52.022907,5,51,107,1
786,0x1000000000024,NewComm,device error,-83.361946,51.948864,4,55,106,0
787,0x100000000001b,NewComm,battery 5%,-83.54306,51.92591,6,51,101,0
788,0x1000000000020,TelecomWorld,system malfunction,-83.531456,52.198345,10,52,101,0
789,0x1000000000009,NewComm,device error,-83.390656,51.662407,9,51,104,0
790,0x1000000000003,NewComm,device error,-83.6202,51.629505,7,50,106,0
791,0x1000000000025,MyCellular,device error,-83.3654,51.618725,6,54,104,0
792,0x1000000000000,NewComm,system malfunction,-83.14725,51.803967,6,54,104,0
793,0x1000000000015,NewComm,battery 10%,-83.522026,51.70154,10,52,100,0
794,0x100000000001c,MyCellular,battery 10%,-83.523674,52.08441,5,50,106,0
795,0x1000000000013,MyCellular,battery 10%,-83.16258,51.92708,9,54,104,1
796,0x100000000000a,MyCellular,device error,-83.47488,51.80551,6,53,102,0
797,0x1000000000006,NewComm,battery 5%,-83.51328,52.05804,7,55,101,1
798,0x1000000000017,TelecomWorld,battery 5%,-83.14826,52.134537,2,55,107,0
799,0x1000000000011,TelecomWorld,battery 5%,-83.41995,51.64149,4,54,106,0
800,0x100000000000c,NewComm,device error,-82.85691,51.611313,9,54,102,0
801,0x1000000000004,MyCellular,system malfunction,-83.32374,51.745407,5,55,100,1
802,0x1000000000014,TelecomWorld,device error,-83.611336,51.61463,8,51,104,0
803,0x1000000000001,MyCellular,system malfunction,-83.62889,52.281258,6,52,102,0
804,0x100000000000e,TelecomWorld,battery 5%,-83.53035,52.012695,6,51,101,0
805,0x1000000000016,MyCellular,battery 10%,-83.25572,51.690628,9,52,106,0
806,0x1000000000025,MyCellular,battery 10%,-83.61375,52.38429,6,51,103,0
807,0x1000000000005,TelecomWorld,battery 5%,-83.04028,51.63321,1,54,105,0
808,0x1000000000021,NewComm,device error,-83.60286,51.61422,9,55,101,0
809,0x1000000000027,NewComm,device error,-83.41706,51.668587,10,55,104,0
810,0x1000000000015,NewComm,battery 10%,-83.17268,51.72155,5,51,101,0
811,0x1000000000005,TelecomWorld,battery 5%,-83.52198,51.91247,9,53,103,0
812,0x100000000000b,TelecomWorld,system malfunction,-83.39922,51.60443,9,54,105,0
813,0x100000000001a,TelecomWorld,device error,-83.23645,51.92822,7,51,105,0
814,0x1000000000024,NewComm,battery 5%,-83.548294,51.67828,7,52,106,1
815,0x1000000000003,NewComm,device error,-83.278244,51.772842,2,53,103,0
816,0x1000000000024,NewComm,device error,-83.44041,51.831547,9,54,107,0
817,0x1000000000016,MyCellular,battery 5%,-83.35724,51.988354,6,53,104,1
818,0x1000000000024,NewComm,battery 10%,-83.59251,51.899982,8,53,103,0
819,0x1000000000013,MyCellular,device error,-83.50666,52.036552,6,53,100,0
820,0x1000000000002,TelecomWorld,battery 10%,-83.2826,51.599194,9,54,100,0
821,0x100000000000d,MyCellular,battery 5%,-83.52107,51.614468,5,55,104,0
822,0x1000000000013,MyCellular,battery 5%,-83.61994,51.913902,3,54,102,0
823,0x100000000000a,MyCellular,device error,-83.427124,51.684803,7,52,102,0
824,0x100000000000d,MyCellular,battery 10%,-83.61624,52.098225,5,53,101,0
825,0x1000000000011,TelecomWorld,battery 5%,-83.20211,51.7358,5,51,100,0
826,0x1000000000021,NewComm,battery 5%,-83.38579,51.61362,10,55,103,0
827,0x1000000000013,MyCellular,device error,-83.39568,51.658848,10,53,106,0
828,0x1000000000016,MyCellular,battery 5%,-83.51407,51.64063,10,53,104,0
829,0x1000000000006,NewComm,system malfunction,-83.050514,51.820435,3,55,105,0
830,0x100000000000d,MyCellular,system malfunction,-83.485596,52.469162,2,51,102,0
831,0x1000000000007,MyCellular,device error,-83.62554,52.46971,4,52,106,0
832,0x1000000000015,NewComm,device error,-83.52734,51.838486,8,52,101,0
833,0x100000000001a,TelecomWorld,device error,-83.28453,52.320847,5,54,101,0
834,0x1000000000022,MyCellular,battery 5%,-83.48733,51.61121,2,51,101,0
835,0x1000000000020,TelecomWorld,system malfunction,-83.6274,51.645103,2,52,104,0
836,0x1000000000025,MyCellular,device error,-83.01987,51.984943,5,55,100,0
837,0x100000000001c,MyCellular,battery 10%,-83.57795,51.93172,3,52,103,0
838,0x1000000000002,TelecomWorld,battery 5%,-83.22489,51.712643,4,53,103,0
839,0x100000000001f,MyCellular,system malfunction,-83.61097,51.64211,10,54,104,0
840,0x1000000000024,NewComm,battery 10%,-83.1987,51.667145,4,51,107,0
841,0x1000000000018,NewComm,device error,-83.29207,51.656605,8,52,105,0
842,0x1000000000015,NewComm,device error,-83.62321,52.31926,8,51,105,1
843,0x1000000000027,NewComm,device error,-83.185814,52.220993,6,53,106,0
844,0x100000000000f,NewComm,device error,-83.45303,52.03397,3,52,106,0
845,0x100000000001f,MyCellular,device error,-83.53177,51.985863,3,54,102,0
846,0x1000000000019,MyCellular,battery 10%,-83.54779,52.306835,8,51,101,0
847,0x1000000000005,TelecomWorld,battery 5%,-83.48154,52.454212,4,54,103,0
848,0x100000000000f,NewComm,battery 5%,-83.37624,52.315754,7,54,105,0
849,0x1000000000020,TelecomWorld,battery 5%,-83.516205,52.385826,10,50,104,0
850,0x100000000000b,TelecomWorld,system malfunction,-83.51229,51.767315,7,52,107,0
851,0x1000000000009,NewComm,system malfunction,-83.1365,52.30052,4,52,105,0
852,0x1000000000000,NewComm,device error,-83.541504,51.699898,4,54,102,0
853,0x100000000000d,MyCellular,device error,-83.43296,51.65988,10,52,105,0
854,0x1000000000007,MyCellular,device error,-83.19943,51.8775,2,54,106,1
855,0x1000000000021,NewComm,device error,-82.85489,51.603844,9,51,103,0
856,0x100000000000a,MyCellular,device error,-83.51183,51.73145,5,54,101,0
857,0x1000000000008,TelecomWorld,system malfunction,-83.27554,51.62907,1,52,103,0
858,0x100000000000c,NewComm,battery 5%,-83.50306,52.08313,4,51,102,0
859,0x100000000001f,MyCellular,battery 5%,-83.58987,52.45033,9,54,107,0
860,0x1000000000022,MyCellular,device error,-83.455505,51.98594,9,50,107,0
861,0x1000000000010,MyCellular,system malfunction,-83.17467,51.762108,5,52,101,0
862,0x1000000000015,NewComm,battery 5%,-82.868484,52.097477,4,51,101,0
863,0x100000000001b,NewComm,battery 5%,-83.56118,51.61208,1,52,103,0
864,0x1000000000024,NewComm,battery 5%,-83.34454,51.627438,4,53,107,0
865,0x100000000001a,TelecomWorld,battery 5%,-83.444664,51.83742,9,52,102,0
866,0x1000000000019,MyCellular,battery 10%,-83.42914,51.945835,6,54,106,1
867,0x1000000000003,NewComm,device error,-83.20769,51.763775,4,51,101,1
868,0x1000000000003,NewComm,battery 10%,-83.29791,52.047043,6,51,101,0
869,0x100000000000b,TelecomWorld,battery 10%,-83.61519,52.083908,7,53,100,0
870,0x1000000000000,NewComm,device error,-83.27823,51.947624,8,51,106,1
871,0x1000000000001,MyCellular,battery 5%,-83.59111,51.672337,1,51,106,0
872,0x1000000000023,TelecomWorld,system malfunction,-83.413185,51.947124,3,50,100,0
873,0x1000000000017,TelecomWorld,battery 10%,-82.76571,52.097218,7,54,107,0
874,0x1000000000024,NewComm,battery 10%,-83.27193,51.926918,4,55,103,0
875,0x100000000000d,MyCellular,battery 10%,-83.24654,52.074173,6,50,101,0
876,0x1000000000013,MyCellular,system malfunction,-83.452225,51.659355,7,52,107,0
877,0x1000000000027,NewComm,device error,-83.52835,51.64995,4,53,102,0
878,0x1000000000004,MyCellular,battery 10%,-83.58854,51.637386,4,54,102,0
879,0x1000000000021,NewComm,battery 5%,-83.62833,51.720177,8,53,103,0
880,0x1000000000024,NewComm,battery 10%,-83.515305,52.041103,5,51,102,0
881,0x1000000000027,NewComm,device error,-83.62591,51.767624,7,50,103,0
882,0x1000000000008,TelecomWorld,device error,-83.25803,51.817398,7,52,100,0
883,0x1000000000007,MyCellular,battery 5%,-83.617744,51.595367,9,54,101,1
884,0x100000000000a,MyCellular,battery 5%,-83.09211,51.745655,5,51,105,1
885,0x1000000000012,NewComm,device error,-83.42272,51.778465,7,51,104,0
886,0x1000000000006,NewComm,battery 5%,-83.60255,51.71857,5,53,106,0
887,0x100000000001b,NewComm,battery 5%,-82.70161,51.876396,6,52,102,0
888,0x1000000000018,NewComm,device error,-83.52848,51.83552,7,55,103,1
889,0x100000000000f,NewComm,battery 10%,-83.30743,51.62055,4,52,101,1
890,0x1000000000020,TelecomWorld,system malfunction,-83.4267,51.754246,8,53,101,0
891,0x100000000000d,MyCellular,battery 5%,-83.40955,51.93362,5,55,105,0
892,0x1000000000013,MyCellular,system malfunction,-83.56737,52.434658,6,51,103,0
893,0x1000000000023,TelecomWorld,battery 5%,-83.47737,52.3551,5,53,102,0
894,0x100000000001e,NewComm,system malfunction,-83.549095,51.640392,4,53,101,0
895,0x1000000000008,TelecomWorld,battery 5%,-83.25718,52.071102,7,55,103,0
896,0x100000000001d,TelecomWorld,battery 10%,-83.28799,51.88467,3,55,107,0
897,0x1000000000009,NewComm,device error,-83.62085,51.637985,2,52,105,0
898,0x1000000000014,TelecomWorld,battery 10%,-83.62133,51.61376,6,54,102,0
899,0x1000000000015,NewComm,battery 5%,-83.368,51.740612,10,54,104,0
900,0x100000000001c,MyCellular,device error,-83.59991,51.60139,8,51,106,0
901,0x100000000001d,TelecomWorld,system malfunction,-83.44712,51.601913,2,55,102,0
902,0x1000000000015,NewComm,device error,-83.577286,52.185013,1,53,102,0
903,0x1000000000004,MyCellular,system malfunction,-83.52938,51.612957,6,52,106,0
904,0x100000000001d,TelecomWorld,device error,-83.463104,51.64371,3,52,104,1
905,0x100000000001f,MyCellular,device error,-83.33591,51.97,6,51,101,0
906,0x1000000000000,NewComm,battery 5%,-83.50436,51.655056,1,50,102,0
907,0x1000000000017,TelecomWorld,system malfunction,-83.35603,52.04382,7,51,102,0
908,0x100000000001b,NewComm,device error,-82.991516,52.36448,7,53,105,0
909,0x1000000000018,NewComm,system malfunction,-82.80552,51.625847,4,51,103,0
910,0x1000000000026,TelecomWorld,battery 5%,-83.23124,51.621883,4,51,105,0
911,0x1000000000002,TelecomWorld,device error,-83.54322,51.61037,2,53,106,0
912,0x1000000000002,TelecomWorld,battery 5%,-83.177666,51.854546,3,52,101,0
913,0x1000000000021,NewComm,battery 5%,-83.55076,52.077873,6,53,104,0
914,0x1000000000012,NewComm,system malfunction,-83.58043,51.912918,4,53,107,0
915,0x1000000000002,TelecomWorld,device error,-83.55647,52.031647,9,54,100,0
916,0x1000000000017,TelecomWorld,device error,-83.501045,51.990063,3,55,107,0
917,0x100000000001e,NewComm,device error,-82.79419,52.031105,9,54,106,0
918,0x1000000000014,TelecomWorld,device error,-83.21924,51.709473,10,52,103,1
919,0x100000000001f,MyCellular,battery 5%,-83.59145,51.68238,8,51,102,0
920,0x1000000000009,NewComm,system malfunction,-83.341064,51.659122,8,51,104,0
921,0x1000000000017,TelecomWorld,battery 10%,-82.73324,51.695515,10,55,104,0
922,0x1000000000022,MyCellular,device error,-83.5591,51.968266,1,54,101,0
923,0x1000000000001,MyCellular,device error,-83.31294,51.78217,3,53,102,0
924,0x100000000001b,NewComm,device error,-83.45499,52.073463,1,51,100,0
925,0x1000000000001,MyCellular,system malfunction,-82.762375,51.907352,6,51,104,0
926,0x1000000000004,MyCellular,system malfunction,-82.99351,51.95779,6,51,106,0
927,0x1000000000009,NewComm,battery 10%,-83.05865,51.85849,4,51,100,0
928,0x100000000001b,NewComm,battery 5%,-83.60896,51.599777,5,52,101,0
929,0x100000000001f,MyCellular,system malfunction,-83.6146,51.83385,1,54,105,0
930,0x1000000000015,NewComm,device error,-83.32575,52.094414,9,50,100,0
931,0x100000000000d,MyCellular,battery 5%,-83.544975,51.67892,6,50,101,0
932,0x100000000000a,MyCellular,battery 10%,-83.5863,51.672447,9,53,101,0
933,0x100000000000a,MyCellular,battery 10%,-83.452484,51.893406,9,54,107,0
934,0x100000000000d,MyCellular,battery 10%,-83.17694,51.95341,1,54,101,0
935,0x1000000000023,TelecomWorld,battery 10%,-83.4142,52.037876,9,53,107,0
936,0x1000000000016,MyCellular,battery 10%,-83.245056,52.21352,2,53,103,0
937,0x1000000000011,TelecomWorld,battery 5%,-83.395386,51.989136,10,54,100,0
938,0x1000000000002,TelecomWorld,system malfunction,-83.357834,51.937965,3,52,103,0
939,0x100000000000d,MyCellular,battery 5%,-83.55571,51.941734,5,52,102,1
940,0x1000000000015,NewComm,battery 5%,-83.534485,51.946087,9,52,106,0
941,0x100000000001a,TelecomWorld,system malfunction,-83.39879,51.633575,6,52,103,0
942,0x1000000000021,NewComm,battery 5%,-83.55813,51.656975,1,51,103,0
943,0x1000000000022,MyCellular,device error,-83.47211,51.825825,9,52,103,0
944,0x1000000000022,MyCellular,battery 5%,-83.281784,51.621807,9,55,104,0
945,0x1000000000025,MyCellular,battery 5%,-83.509254,51.624176,10,52,100,1
946,0x1000000000011,TelecomWorld,battery 10%,-83.46416,51.745564,1,55,103,0
947,0x100000000000e,TelecomWorld,battery 5%,-83.59996,52.079063,3,55,100,0
948,0x1000000000025,MyCellular,battery 5%,-83.03863,51.615486,2,55,103,0
949,0x1000000000022,MyCellular,device error,-83.14254,51.648792,4,53,105,0
950,0x1000000000006,NewComm,system malfunction,-83.56372,52.066563,7,54,105,0
951,0x100000000000f,NewComm,device error,-83.50659,51.624844,8,53,101,0
952,0x1000000000020,TelecomWorld,battery 10%,-83.143875,51.947983,7,54,106,0
953,0x1000000000008,TelecomWorld,device error,-83.52643,52.54824,8,54,103,0
954,0x100000000000b,TelecomWorld,device error,-82.9568,51.88296,4,55,103,0
955,0x100000000001d,TelecomWorld,system malfunction,-82.85481,51.846153,5,52,101,0
956,0x1000000000021,NewComm,device error,-83.47439,51.66966,7,52,102,0
957,0x100000000001a,TelecomWorld,battery 5%,-83.6253,51.709984,5,55,101,0
958,0x100000000001c,MyCellular,system malfunction,-83.62522,51.60234,5,55,103,1
959,0x100000000000a,MyCellular,device error,-83.59937,51.607014,5,52,101,0
960,0x1000000000002,TelecomWorld,battery 5%,-82.726,51.803726,8,53,106,0
961,0x1000000000013,MyCellular,system malfunction,-83.6214,51.943554,7,53,100,0
962,0x1000000000021,NewComm,battery 5%,-83.36577,52.12254,5,53,102,0
963,0x1000000000017,TelecomWorld,battery 5%,-83.260925,51.849037,7,52,100,0
964,0x1000000000000,NewComm,system malfunction,-83.47039,52.472622,4,55,102,1
965,0x1000000000004,MyCellular,system malfunction,-83.30992,51.630272,10,51,106,0
966,0x1000000000021,NewComm,system malfunction,-83.341354,51.696724,1,52,107,0
967,0x100000000000b,TelecomWorld,battery 10%,-83.47499,51.703342,6,51,104,0
968,0x1000000000009,NewComm,system malfunction,-83.53107,51.908928,6,51,106,0
969,0x1000000000018,NewComm,device error,-83.590775,51.830933,3,52,100,0
970,0x100000000001b,NewComm,system malfunction,-83.57605,51.59722,5,52,107,1
971,0x100000000000f,NewComm,battery 10%,-83.599915,51.835876,8,54,104,0
972,0x1000000000023,TelecomWorld,device error,-83.262955,51.60956,6,55,100,0
973,0x100000000001b,NewComm,device error,-83.62158,51.668835,8,51,105,1
974,0x100000000001d,TelecomWorld,battery 5%,-83.46659,52.140076,8,54,104,0
975,0x1000000000001,MyCellular,battery 5%,-83.38348,52.01211,5,55,102,0
976,0x1000000000011,TelecomWorld,battery 5%,-83.297035,51.651634,5,54,103,0
977,0x1000000000016,MyCellular,battery 10%,-83.5798,51.597332,2,51,103,1
978,0x1000000000022,MyCellular,device error,-83.15716,51.853817,7,53,104,0
979,0x100000000001b,NewComm,battery 5%,-83.43197,52.173122,2,51,100,0
980,0x1000000000007,MyCellular,device error,-83.52698,51.730846,10,52,102,0
981,0x1000000000012,NewComm,system malfunction,-83.249374,52.289585,2,51,107,0
982,0x100000000001b,NewComm,device error,-82.97274,52.23674,2,54,101,0
983,0x100000000001f,MyCellular,system malfunction,-82.92402,51.701637,1,54,100,0
984,0x1000000000019,MyCellular,system malfunction,-82.94435,51.857903,9,54,103,0
985,0x1000000000003,NewComm,system malfunction,-83.548744,51.746925,9,52,106,0
986,0x100000000000e,TelecomWorld,device error,-83.56102,51.867332,9,50,101,0
987,0x100000000000e,TelecomWorld,battery 5%,-83.08649,51.60185,8,54,102,1
988,0x1000000000015,NewComm,system malfunction,-83.62037,51.79489,8,52,104,0
989,0x1000000000013,MyCellular,device error,-83.26241,51.772556,6,54,104,0
990,0x1000000000020,TelecomWorld,battery 5%,-83.177055,51.96734,5,51,102,1
991,0x1000000000012,NewComm,device error,-83.43216,52.06737,8,52,105,0
992,0x100000000000a,MyCellular,battery 5%,-83.32544,52.170013,3,54,104,0
993,0x100000000000c,NewComm,device error,-83.48749,52.287815,9,53,107,1
994,0x1000000000011,TelecomWorld,battery 10%,-83.12538,52.463577,8,52,105,0
995,0x1000000000015,NewComm,device error,-83.413925,52.40845,6,51,104,0
996,0x1000000000023,TelecomWorld,battery 10%,-83.60737,52.054123,2,52,105,0
997,0x1000000000008,TelecomWorld,battery 5%,-83.37886,51.705055,2,51,101,0
998,0x1000000000010,MyCellular,battery 5%,-83.57383,51.75758,5,51,107,0
999,0x1000000000025,MyCellular,device error,-83.01741,51.75704,8,51,106,0
1000,0x1000000000001,MyCellular,battery 10%,-83.25539,51.6682,7,51,102,0
1001,0x1000000000004,MyCellular,battery 10%,-83.61035,51.779224,8,54,100,0
1002,0x1000000000016,MyCellular,device error,-83.532295,51.918114,6,51,102,0
1003,0x100000000001d,TelecomWorld,battery 5%,-83.24556,51.626953,2,52,102,0
1004,0x1000000000010,MyCellular,battery 5%,-83.175674,52.374012,5,51,107,0
1005,0x1000000000015,NewComm,system malfunction,-83.403694,51.966103,10,53,102,0
1006,0x1000000000015,NewComm,device error,-83.61836,51.91725,4,52,105,0
1007,0x100000000000f,NewComm,battery 5%,-83.05925,51.640152,9,53,106,0
1008,0x100000000000e,TelecomWorld,device error,-83.31374,51.79954,6,50,101,0
1009,0x1000000000016,MyCellular,device error,-83.050385,51.648712,2,52,104,0
1010,0x1000000000001,MyCellular,system malfunction,-83.44917,51.59495,7,52,105,0
1011,0x100000000000f,NewComm,device error,-83.6146,51.66597,4,55,101,0
1012,0x1000000000005,TelecomWorld,battery 5%,-83.55862,52.187386,10,54,101,0
1013,0x100000000000b,TelecomWorld,system malfunction,-83.43748,51.846127,5,50,101,0
1014,0x1000000000022,MyCellular,battery 5%,-83.37999,51.746155,6,51,104,1
1015,0x100000000001e,NewComm,battery 5%,-83.44317,51.722973,1,55,106,0
1016,0x1000000000000,NewComm,system malfunction,-83.49688,51.6374,2,51,103,0
1017,0x100000000001d,TelecomWorld,battery 5%,-83.58979,51.91093,2,53,100,0
1018,0x1000000000004,MyCellular,battery 10%,-83.19005,52.449455,4,52,106,0
1019,0x100000000000c,NewComm,battery 5%,-83.47695,51.695312,8,53,103,0
1020,0x100000000001d,TelecomWorld,device error,-82.72897,52.102566,4,54,106,0
1021,0x1000000000025,MyCellular,battery 10%,-83.29966,52.03539,3,55,101,0
1022,0x100000000001e,NewComm,device error,-82.939026,51.96313,6,54,102,0
1023,0x1000000000007,MyCellular,system malfunction,-83.57479,51.846832,4,51,105,0
1024,0x1000000000023,TelecomWorld,device error,-83.5794,52.13754,6,52,105,0
1025,0x1000000000018,NewComm,device error,-83.619286,51.643948,5,54,104,0
1026,0x1000000000016,MyCellular,device error,-83.52206,52.195324,9,51,107,0
1027,0x1000000000010,MyCellular,device error,-83.3035,51.738678,3,54,104,0
1028,0x1000000000008,TelecomWorld,battery 5%,-83.60356,51.941578,6,51,101,0
1029,0x100000000000a,MyCellular,battery 10%,-83.62347,51.695084,2,53,107,0
1030,0x1000000000003,NewComm,battery 5%,-83.55621,51.912155,3,50,107,0
1031,0x1000000000009,NewComm,system malfunction,-83.13049,51.716072,7,54,104,0
1032,0x100000000001c,MyCellular,battery 5%,-83.57566,51.655838,5,54,105,0
1033,0x1000000000025,MyCellular,battery 5%,-83.50673,51.774567,8,51,105,0
